id,yield
16891,7711.8955
16892,7654.087
16893,7665.543
16894,7700.9863
16895,7700.9863
16896,7679.134
16897,7654.087
16898,7668.2246
16899,7651.7617
16900,7700.9863
16901,7654.087
16902,7711.8955
16903,7658.4062
16904,7711.8955
16905,7651.7617
16906,7700.9863
16907,7679.134
16908,7635.7393
16909,7700.9863
16910,7635.7393
16911,7640.8525
16912,7647.497
16913,7700.9863
16914,7711.8955
16915,7668.2246
16916,7700.9863
16917,7711.8955
16918,7700.9863
16919,7377.134
16920,7677.4146
16921,7664.996
16922,7664.996
16923,7688.3237
16924,7688.3237
16925,7668.2246
16926,7679.134
16927,7677.4146
16928,7377.134
16929,7700.9863
16930,7700.9863
16931,7668.2246
16932,7664.996
16933,7700.9863
16934,7668.2246
16935,7711.8955
16936,7711.8955
16937,7700.9863
16938,7700.9863
16939,7377.134
16940,7651.7617
16941,7668.2246
16942,7700.9863
16943,7700.9863
16944,7700.9863
16945,7647.497
16946,7700.9863
16947,7654.087
16948,7664.996
16949,7700.9863
16950,7688.3237
16951,7640.8525
16952,7664.996
16953,7679.134
16954,7700.9863
16955,7654.087
16956,7711.8955
16957,7654.087
16958,7654.087
16959,7700.9863
16960,7700.9863
16961,7635.7393
16962,7647.497
16963,7664.996
16964,7668.2246
16965,7654.087
16966,7711.8955
16967,7377.134
16968,7654.087
16969,7654.087
16970,7711.8955
16971,7646.6484
16972,7700.9863
16973,7700.9863
16974,7700.9863
16975,7651.7617
16976,7640.8525
16977,7664.996
16978,7700.9863
16979,7668.2246
16980,7700.9863
16981,7651.7617
16982,7647.497
16983,7388.043
16984,7700.9863
16985,7651.7617
16986,7665.543
16987,7635.7393
16988,7679.134
16989,7711.8955
16990,7711.8955
16991,7668.2246
16992,7679.134
16993,7700.9863
16994,7654.087
16995,7668.2246
16996,7711.8955
16997,7700.9863
16998,7679.134
16999,7640.8525
17000,7711.8955
17001,7711.8955
17002,7640.8525
17003,7654.087
17004,7700.9863
17005,7658.4062
17006,7711.8955
17007,7679.134
17008,7679.134
17009,7711.8955
17010,7640.8525
17011,7700.9863
17012,7651.7617
17013,7668.2246
17014,7700.9863
17015,7377.134
17016,7654.087
17017,7651.7617
17018,7711.8955
17019,7664.996
17020,7664.996
17021,7377.134
17022,7711.8955
17023,7711.8955
17024,7658.4062
17025,7700.9863
17026,7668.2246
17027,7700.9863
17028,7711.8955
17029,7654.087
17030,7651.7617
17031,7700.9863
17032,7700.9863
17033,7640.8525
17034,7711.8955
17035,7651.7617
17036,7677.4146
17037,7647.497
17038,7700.9863
17039,7668.2246
17040,7700.9863
17041,7658.4062
17042,7711.8955
17043,7651.7617
17044,7654.087
17045,7700.9863
17046,7668.2246
17047,7711.8955
17048,7711.8955
17049,7658.4062
17050,7700.9863
17051,7647.497
17052,7654.087
17053,7651.7617
17054,7700.9863
17055,7640.8525
17056,7711.8955
17057,7700.9863
17058,7679.134
17059,7700.9863
17060,7647.497
17061,7700.9863
17062,7679.134
17063,7646.6484
17064,7647.497
17065,7647.497
17066,7700.9863
17067,7654.087
17068,7654.087
17069,7700.9863
17070,7668.2246
17071,7640.8525
17072,7646.6484
17073,7700.9863
17074,7651.7617
17075,7654.087
17076,7654.087
17077,7664.996
17078,7658.4062
17079,7700.9863
17080,7711.8955
17081,7700.9863
17082,7722.3003
17083,7700.9863
17084,7700.9863
17085,7664.996
17086,7700.9863
17087,7700.9863
17088,7711.8955
17089,7647.497
17090,7668.2246
17091,7700.9863
17092,7664.996
17093,7635.7393
17094,7640.8525
17095,7711.8955
17096,7640.8525
17097,7668.2246
17098,7654.087
17099,7700.9863
17100,7651.7617
17101,7668.2246
17102,7654.087
17103,7654.087
17104,7679.134
17105,7654.087
17106,7635.7393
17107,7635.7393
17108,7700.9863
17109,7711.8955
17110,7651.7617
17111,7679.134
17112,7640.8525
17113,7700.9863
17114,7679.134
17115,7700.9863
17116,7700.9863
17117,7700.9863
17118,7654.087
17119,7668.2246
17120,7700.9863
17121,7711.8955
17122,7700.9863
17123,7635.7393
17124,7700.9863
17125,7700.9863
17126,7654.087
17127,7654.087
17128,7677.4146
17129,7711.8955
17130,7651.7617
17131,7651.7617
17132,7694.3965
17133,7654.087
17134,7640.8525
17135,7700.9863
17136,7679.134
17137,7711.8955
17138,7388.043
17139,7635.7393
17140,7711.8955
17141,7700.9863
17142,7651.7617
17143,7654.087
17144,7711.8955
17145,7711.8955
17146,7700.9863
17147,7647.497
17148,7711.8955
17149,7635.7393
17150,7654.087
17151,7664.996
17152,7688.3237
17153,7640.8525
17154,7679.134
17155,7647.497
17156,7658.4062
17157,7711.8955
17158,7635.7393
17159,7711.8955
17160,7711.8955
17161,7711.8955
17162,7700.9863
17163,7651.7617
17164,7679.134
17165,7711.8955
17166,7664.996
17167,7700.9863
17168,7640.8525
17169,7651.7617
17170,7700.9863
17171,7700.9863
17172,7651.7617
17173,7654.087
17174,7668.2246
17175,7700.9863
17176,7635.7393
17177,7711.8955
17178,7647.497
17179,7654.087
17180,7700.9863
17181,7664.996
17182,7654.087
17183,7688.3237
17184,7688.3237
17185,7646.6484
17186,7700.9863
17187,7640.8525
17188,7700.9863
17189,7700.9863
17190,7635.7393
17191,7658.4062
17192,7688.3237
17193,7635.7393
17194,7700.9863
17195,7654.087
17196,7700.9863
17197,7700.9863
17198,7711.8955
17199,7635.7393
17200,7700.9863
17201,7731.49
17202,7700.9863
17203,7664.996
17204,7664.996
17205,7668.2246
17206,7711.8955
17207,7700.9863
17208,7668.2246
17209,7679.134
17210,7700.9863
17211,7711.8955
17212,7700.9863
17213,7654.087
17214,7668.2246
17215,7711.8955
17216,7640.8525
17217,7654.087
17218,7651.7617
17219,7668.2246
17220,7700.9863
17221,7668.2246
17222,7700.9863
17223,7635.7393
17224,7654.087
17225,7679.134
17226,7664.996
17227,7651.7617
17228,7679.134
17229,7654.087
17230,7711.8955
17231,7711.8955
17232,7668.2246
17233,7651.7617
17234,7377.134
17235,7651.7617
17236,7654.087
17237,7711.8955
17238,7700.9863
17239,7700.9863
17240,7640.8525
17241,7700.9863
17242,7664.996
17243,7688.3237
17244,7711.8955
17245,7640.8525
17246,7700.9863
17247,7654.087
17248,7711.8955
17249,7635.7393
17250,7688.3237
17251,7664.996
17252,7377.134
17253,7668.2246
17254,7700.9863
17255,7711.8955
17256,7711.8955
17257,7668.2246
17258,7647.497
17259,7700.9863
17260,7700.9863
17261,7651.7617
17262,7700.9863
17263,7679.134
17264,7711.8955
17265,7700.9863
17266,7679.134
17267,7679.134
17268,7700.9863
17269,7646.6484
17270,7711.8955
17271,7668.2246
17272,7640.8525
17273,7668.2246
17274,7700.9863
17275,7700.9863
17276,7679.134
17277,7654.087
17278,7700.9863
17279,7668.2246
17280,7679.134
17281,7711.8955
17282,7646.6484
17283,7679.134
17284,7635.7393
17285,7388.043
17286,7668.2246
17287,7640.8525
17288,7700.9863
17289,7700.9863
17290,7647.497
17291,7700.9863
17292,7700.9863
17293,7700.9863
17294,7711.8955
17295,7679.134
17296,7651.7617
17297,7640.8525
17298,7640.8525
17299,7635.7393
17300,7635.7393
17301,7635.7393
17302,7711.8955
17303,7377.134
17304,7679.134
17305,7640.8525
17306,7664.996
17307,7700.9863
17308,7388.043
17309,7668.2246
17310,7700.9863
17311,7664.996
17312,7700.9863
17313,7700.9863
17314,7700.9863
17315,7700.9863
17316,7679.134
17317,7640.8525
17318,7700.9863
17319,7700.9863
17320,7700.9863
17321,7700.9863
17322,7700.9863
17323,7664.996
17324,7654.087
17325,7677.4146
17326,7700.9863
17327,7635.7393
17328,7700.9863
17329,7679.134
17330,7668.2246
17331,7654.087
17332,7679.134
17333,7700.9863
17334,7679.134
17335,7654.087
17336,7654.087
17337,7664.996
17338,7700.9863
17339,7640.8525
17340,7665.543
17341,7647.497
17342,7388.043
17343,7711.8955
17344,7711.8955
17345,7377.134
17346,7742.3994
17347,7679.134
17348,7679.134
17349,7700.9863
17350,7679.134
17351,7668.2246
17352,7654.087
17353,7700.9863
17354,7640.8525
17355,7679.134
17356,7700.9863
17357,7664.996
17358,7388.043
17359,7654.087
17360,7731.49
17361,7668.2246
17362,7700.9863
17363,7654.087
17364,7700.9863
17365,7711.8955
17366,7711.8955
17367,7635.7393
17368,7658.4062
17369,7700.9863
17370,7700.9863
17371,7647.497
17372,7679.134
17373,7711.8955
17374,7674.2983
17375,7651.7617
17376,7664.996
17377,7647.497
17378,7711.8955
17379,7711.8955
17380,7640.8525
17381,7377.134
17382,7711.8955
17383,7668.2246
17384,7700.9863
17385,7640.8525
17386,7654.087
17387,7668.2246
17388,7711.8955
17389,7679.134
17390,7677.4146
17391,7635.7393
17392,7679.134
17393,7654.087
17394,7668.2246
17395,7635.7393
17396,7711.8955
17397,7711.8955
17398,7688.3237
17399,7700.9863
17400,7654.087
17401,7654.087
17402,7640.8525
17403,7679.134
17404,7711.8955
17405,7635.7393
17406,7700.9863
17407,7640.8525
17408,7700.9863
17409,7635.7393
17410,7700.9863
17411,7700.9863
17412,7688.3237
17413,7664.996
17414,7635.7393
17415,7742.3994
17416,7664.996
17417,7700.9863
17418,7668.2246
17419,7700.9863
17420,7705.3057
17421,7640.8525
17422,7700.9863
17423,7700.9863
17424,7647.497
17425,7664.996
17426,7679.134
17427,7700.9863
17428,7646.6484
17429,7646.6484
17430,7711.8955
17431,7711.8955
17432,7700.9863
17433,7654.087
17434,7654.087
17435,7668.2246
17436,7388.043
17437,7679.134
17438,7668.2246
17439,7679.134
17440,7640.8525
17441,7664.996
17442,7700.9863
17443,7668.2246
17444,7700.9863
17445,7640.8525
17446,7711.8955
17447,7664.996
17448,7711.8955
17449,7700.9863
17450,7377.134
17451,7664.996
17452,7711.8955
17453,7654.087
17454,7640.8525
17455,7651.7617
17456,7664.996
17457,7700.9863
17458,7700.9863
17459,7677.4146
17460,7711.8955
17461,7377.134
17462,7700.9863
17463,7377.134
17464,7711.8955
17465,7677.4146
17466,7700.9863
17467,7377.134
17468,7700.9863
17469,7700.9863
17470,7640.8525
17471,7700.9863
17472,7688.3237
17473,7711.8955
17474,7651.7617
17475,7700.9863
17476,7711.8955
17477,7635.7393
17478,7700.9863
17479,7688.3237
17480,7640.8525
17481,7700.9863
17482,7711.8955
17483,7635.7393
17484,7711.8955
17485,7654.087
17486,7711.8955
17487,7711.8955
17488,7711.8955
17489,7700.9863
17490,7664.996
17491,7654.087
17492,7700.9863
17493,7668.2246
17494,7664.996
17495,7654.087
17496,7654.087
17497,7700.9863
17498,7651.7617
17499,7700.9863
17500,7377.134
17501,7700.9863
17502,7711.8955
17503,7664.996
17504,7651.7617
17505,7700.9863
17506,7664.996
17507,7679.134
17508,7647.497
17509,7688.3237
17510,7679.134
17511,7654.087
17512,7700.9863
17513,7679.134
17514,7711.8955
17515,7677.4146
17516,7711.8955
17517,7668.2246
17518,7646.6484
17519,7646.6484
17520,7668.2246
17521,7679.134
17522,7640.8525
17523,7700.9863
17524,7700.9863
17525,7711.8955
17526,7700.9863
17527,7647.497
17528,7646.6484
17529,7664.996
17530,7679.134
17531,7711.8955
17532,7711.8955
17533,7635.7393
17534,7654.087
17535,7392.5615
17536,7654.087
17537,7679.134
17538,7640.8525
17539,7668.2246
17540,7711.8955
17541,7700.9863
17542,7677.4146
17543,7700.9863
17544,7654.087
17545,7664.996
17546,7388.043
17547,7700.9863
17548,7711.8955
17549,7711.8955
17550,7668.2246
17551,7700.9863
17552,7700.9863
17553,7651.7617
17554,7700.9863
17555,7711.8955
17556,7668.2246
17557,7654.087
17558,7654.087
17559,7700.9863
17560,7679.134
17561,7688.3237
17562,7700.9863
17563,7664.996
17564,7700.9863
17565,7651.7617
17566,7711.8955
17567,7700.9863
17568,7711.8955
17569,7640.8525
17570,7711.8955
17571,7700.9863
17572,7700.9863
17573,7700.9863
17574,7711.8955
17575,7700.9863
17576,7679.134
17577,7711.8955
17578,7700.9863
17579,7700.9863
17580,7711.8955
17581,7711.8955
17582,7654.087
17583,7668.2246
17584,7700.9863
17585,7664.996
17586,7647.497
17587,7377.134
17588,7711.8955
17589,7640.8525
17590,7711.8955
17591,7700.9863
17592,7640.8525
17593,7651.7617
17594,7679.134
17595,7711.8955
17596,7646.6484
17597,7651.7617
17598,7647.497
17599,7377.134
17600,7700.9863
17601,7677.4146
17602,7377.134
17603,7700.9863
17604,7711.8955
17605,7668.2246
17606,7711.8955
17607,7668.2246
17608,7711.8955
17609,7711.8955
17610,7700.9863
17611,7700.9863
17612,7664.996
17613,7651.7617
17614,7635.7393
17615,7654.087
17616,7679.134
17617,7711.8955
17618,7677.4146
17619,7377.134
17620,7640.8525
17621,7677.4146
17622,7654.087
17623,7654.087
17624,7700.9863
17625,7700.9863
17626,7664.996
17627,7711.8955
17628,7658.4062
17629,7700.9863
17630,7711.8955
17631,7700.9863
17632,7711.8955
17633,7700.9863
17634,7700.9863
17635,7711.8955
17636,7711.8955
17637,7640.8525
17638,7683.4883
17639,7700.9863
17640,7679.134
17641,7646.6484
17642,7700.9863
17643,7711.8955
17644,7651.7617
17645,7700.9863
17646,7640.8525
17647,7640.8525
17648,7700.9863
17649,7688.3237
17650,7688.3237
17651,7711.8955
17652,7688.3237
17653,7664.996
17654,7651.7617
17655,7700.9863
17656,7654.087
17657,7668.2246
17658,7711.8955
17659,7711.8955
17660,7664.996
17661,7388.043
17662,7700.9863
17663,7668.2246
17664,7742.3994
17665,7679.134
17666,7700.9863
17667,7711.8955
17668,7635.7393
17669,7700.9863
17670,7677.4146
17671,7711.8955
17672,7700.9863
17673,7683.4883
17674,7711.8955
17675,7679.134
17676,7664.996
17677,7664.996
17678,7640.8525
17679,7711.8955
17680,7654.087
17681,7668.2246
17682,7668.2246
17683,7711.8955
17684,7700.9863
17685,7635.7393
17686,7700.9863
17687,7700.9863
17688,7654.087
17689,7640.8525
17690,7377.134
17691,7688.3237
17692,7711.8955
17693,7668.2246
17694,7654.087
17695,7668.2246
17696,7640.8525
17697,7640.8525
17698,7688.3237
17699,7654.087
17700,7700.9863
17701,7679.134
17702,7668.2246
17703,7388.043
17704,7711.8955
17705,7668.2246
17706,7654.087
17707,7711.8955
17708,7668.2246
17709,7700.9863
17710,7679.134
17711,7711.8955
17712,7664.996
17713,7647.497
17714,7700.9863
17715,7664.996
17716,7654.087
17717,7711.8955
17718,7664.996
17719,7640.8525
17720,7651.7617
17721,7711.8955
17722,7640.8525
17723,7679.134
17724,7711.8955
17725,7664.996
17726,7711.8955
17727,7700.9863
17728,7654.087
17729,7711.8955
17730,7640.8525
17731,7679.134
17732,7640.8525
17733,7646.6484
17734,7679.134
17735,7664.996
17736,7711.8955
17737,7700.9863
17738,7654.087
17739,7654.087
17740,7658.4062
17741,7647.497
17742,7647.497
17743,7664.996
17744,7635.7393
17745,7677.4146
17746,7711.8955
17747,7711.8955
17748,7700.9863
17749,7688.3237
17750,7647.497
17751,7654.087
17752,7688.3237
17753,7711.8955
17754,7711.8955
17755,7711.8955
17756,7658.4062
17757,7700.9863
17758,7377.134
17759,7654.087
17760,7700.9863
17761,7635.7393
17762,7664.996
17763,7711.8955
17764,7679.134
17765,7640.8525
17766,7711.8955
17767,7651.7617
17768,7700.9863
17769,7700.9863
17770,7711.8955
17771,7654.087
17772,7700.9863
17773,7711.8955
17774,7664.996
17775,7640.8525
17776,7711.8955
17777,7388.043
17778,7668.2246
17779,7711.8955
17780,7711.8955
17781,7635.7393
17782,7640.8525
17783,7377.134
17784,7700.9863
17785,7664.996
17786,7388.043
17787,7700.9863
17788,7640.8525
17789,7658.4062
17790,7677.4146
17791,7640.8525
17792,7668.2246
17793,7640.8525
17794,7700.9863
17795,7700.9863
17796,7651.7617
17797,7664.996
17798,7640.8525
17799,7700.9863
17800,7700.9863
17801,7711.8955
17802,7654.087
17803,7679.134
17804,7742.3994
17805,7654.087
17806,7668.2246
17807,7654.087
17808,7711.8955
17809,7700.9863
17810,7654.087
17811,7654.087
17812,7700.9863
17813,7700.9863
17814,7711.8955
17815,7711.8955
17816,7651.7617
17817,7654.087
17818,7664.996
17819,7635.7393
17820,7392.5615
17821,7700.9863
17822,7654.087
17823,7700.9863
17824,7647.497
17825,7711.8955
17826,7700.9863
17827,7711.8955
17828,7711.8955
17829,7700.9863
17830,7664.996
17831,7711.8955
17832,7711.8955
17833,7640.8525
17834,7700.9863
17835,7647.497
17836,7640.8525
17837,7654.087
17838,7635.7393
17839,7679.134
17840,7700.9863
17841,7664.996
17842,7700.9863
17843,7700.9863
17844,7711.8955
17845,7635.7393
17846,7640.8525
17847,7700.9863
17848,7668.2246
17849,7700.9863
17850,7711.8955
17851,7651.7617
17852,7635.7393
17853,7646.6484
17854,7700.9863
17855,7635.7393
17856,7679.134
17857,7654.087
17858,7668.2246
17859,7654.087
17860,7711.8955
17861,7658.4062
17862,7668.2246
17863,7640.8525
17864,7711.8955
17865,7635.7393
17866,7711.8955
17867,7640.8525
17868,7640.8525
17869,7700.9863
17870,7700.9863
17871,7700.9863
17872,7700.9863
17873,7640.8525
17874,7688.3237
17875,7731.49
17876,7711.8955
17877,7700.9863
17878,7654.087
17879,7646.6484
17880,7700.9863
17881,7711.8955
17882,7377.134
17883,7654.087
17884,7388.043
17885,7700.9863
17886,7711.8955
17887,7640.8525
17888,7700.9863
17889,7654.087
17890,7654.087
17891,7654.087
17892,7711.8955
17893,7700.9863
17894,7664.996
17895,7664.996
17896,7711.8955
17897,7679.134
17898,7700.9863
17899,7679.134
17900,7711.8955
17901,7646.6484
17902,7388.043
17903,7700.9863
17904,7679.134
17905,7654.087
17906,7647.497
17907,7679.134
17908,7635.7393
17909,7651.7617
17910,7700.9863
17911,7377.134
17912,7700.9863
17913,7711.8955
17914,7711.8955
17915,7700.9863
17916,7700.9863
17917,7654.087
17918,7711.8955
17919,7688.3237
17920,7377.134
17921,7679.134
17922,7711.8955
17923,7651.7617
17924,7388.043
17925,7668.2246
17926,7711.8955
17927,7664.996
17928,7711.8955
17929,7654.087
17930,7668.2246
17931,7664.996
17932,7679.134
17933,7658.4062
17934,7651.7617
17935,7651.7617
17936,7700.9863
17937,7700.9863
17938,7700.9863
17939,7733.2095
17940,7700.9863
17941,7646.6484
17942,7700.9863
17943,7711.8955
17944,7731.49
17945,7668.2246
17946,7679.134
17947,7711.8955
17948,7651.7617
17949,7651.7617
17950,7700.9863
17951,7640.8525
17952,7700.9863
17953,7654.087
17954,7654.087
17955,7700.9863
17956,7700.9863
17957,7711.8955
17958,7700.9863
17959,7700.9863
17960,7700.9863
17961,7668.2246
17962,7647.497
17963,7647.497
17964,7711.8955
17965,7654.087
17966,7677.4146
17967,7635.7393
17968,7654.087
17969,7700.9863
17970,7654.087
17971,7640.8525
17972,7700.9863
17973,7688.3237
17974,7711.8955
17975,7677.4146
17976,7711.8955
17977,7392.5615
17978,7700.9863
17979,7700.9863
17980,7668.2246
17981,7700.9863
17982,7711.8955
17983,7688.3237
17984,7651.7617
17985,7711.8955
17986,7711.8955
17987,7700.9863
17988,7700.9863
17989,7700.9863
17990,7654.087
17991,7679.134
17992,7700.9863
17993,7700.9863
17994,7654.087
17995,7654.087
17996,7668.2246
17997,7700.9863
17998,7635.7393
17999,7679.134
18000,7705.3057
18001,7679.134
18002,7679.134
18003,7654.087
18004,7668.2246
18005,7640.8525
18006,7700.9863
18007,7668.2246
18008,7711.8955
18009,7388.043
18010,7668.2246
18011,7679.134
18012,7677.4146
18013,7654.087
18014,8334.252
18015,7677.4146
18016,7654.087
18017,7640.8525
18018,7668.2246
18019,7668.2246
18020,7711.8955
18021,7679.134
18022,7664.996
18023,7647.497
18024,7711.8955
18025,7711.8955
18026,7700.9863
18027,7388.043
18028,7679.134
18029,7664.996
18030,7635.7393
18031,7640.8525
18032,7711.8955
18033,7700.9863
18034,7711.8955
18035,7647.497
18036,7651.7617
18037,7651.7617
18038,7654.087
18039,7711.8955
18040,7700.9863
18041,7377.134
18042,7711.8955
18043,7700.9863
18044,7700.9863
18045,7679.134
18046,7700.9863
18047,7668.2246
18048,7711.8955
18049,7700.9863
18050,7679.134
18051,7711.8955
18052,7700.9863
18053,7711.8955
18054,7700.9863
18055,7651.7617
18056,7700.9863
18057,7711.8955
18058,7700.9863
18059,7711.8955
18060,7679.134
18061,7711.8955
18062,7700.9863
18063,7664.996
18064,7651.7617
18065,7640.8525
18066,7658.4062
18067,7677.4146
18068,7700.9863
18069,7635.7393
18070,7664.996
18071,7635.7393
18072,7711.8955
18073,7700.9863
18074,7679.134
18075,7647.497
18076,7668.2246
18077,7711.8955
18078,7700.9863
18079,7651.7617
18080,7654.087
18081,7668.2246
18082,7640.8525
18083,7700.9863
18084,7651.7617
18085,7668.2246
18086,7668.2246
18087,7640.8525
18088,7688.3237
18089,7647.497
18090,7700.9863
18091,7640.8525
18092,7647.497
18093,7700.9863
18094,7668.2246
18095,7677.4146
18096,7679.134
18097,7668.2246
18098,7700.9863
18099,7646.6484
18100,7700.9863
18101,7711.8955
18102,7388.043
18103,7677.4146
18104,7640.8525
18105,7700.9863
18106,7658.4062
18107,7711.8955
18108,7700.9863
18109,7700.9863
18110,7664.996
18111,7664.996
18112,7377.134
18113,7668.2246
18114,7651.7617
18115,7679.134
18116,7640.8525
18117,7700.9863
18118,7651.7617
18119,7700.9863
18120,7711.8955
18121,7654.087
18122,7711.8955
18123,7646.6484
18124,7711.8955
18125,7711.8955
18126,7700.9863
18127,7668.2246
18128,7647.497
18129,7679.134
18130,7711.8955
18131,7651.7617
18132,7651.7617
18133,7700.9863
18134,7664.996
18135,7711.8955
18136,7646.6484
18137,7700.9863
18138,7677.4146
18139,7664.996
18140,7700.9863
18141,7654.087
18142,7635.7393
18143,7654.634
18144,7700.9863
18145,7664.996
18146,7700.9863
18147,7711.8955
18148,7700.9863
18149,7700.9863
18150,7635.7393
18151,7700.9863
18152,7700.9863
18153,7658.4062
18154,7688.3237
18155,7640.8525
18156,7640.8525
18157,7700.9863
18158,7700.9863
18159,7711.8955
18160,7640.8525
18161,7711.8955
18162,7654.087
18163,7700.9863
18164,7664.996
18165,7668.2246
18166,7668.2246
18167,7388.043
18168,7651.7617
18169,7711.8955
18170,7700.9863
18171,7635.7393
18172,7711.8955
18173,7679.134
18174,7651.7617
18175,7700.9863
18176,7646.6484
18177,7640.8525
18178,7711.8955
18179,7700.9863
18180,7651.7617
18181,7646.6484
18182,7388.043
18183,7711.8955
18184,7388.043
18185,7647.497
18186,7677.4146
18187,7658.4062
18188,7711.8955
18189,7711.8955
18190,7688.3237
18191,7711.8955
18192,7711.8955
18193,7679.134
18194,7640.8525
18195,7711.8955
18196,7711.8955
18197,7700.9863
18198,7654.087
18199,7651.7617
18200,7640.8525
18201,7711.8955
18202,7700.9863
18203,7651.7617
18204,7711.8955
18205,7688.3237
18206,7651.7617
18207,7658.4062
18208,7700.9863
18209,7711.8955
18210,7654.087
18211,7700.9863
18212,7679.134
18213,7668.2246
18214,7654.087
18215,7677.4146
18216,7700.9863
18217,7377.134
18218,7700.9863
18219,7700.9863
18220,7677.4146
18221,7640.8525
18222,7700.9863
18223,7679.134
18224,7377.134
18225,7711.8955
18226,7664.996
18227,7679.134
18228,7700.9863
18229,7700.9863
18230,7654.087
18231,7700.9863
18232,7668.2246
18233,7635.7393
18234,7658.4062
18235,7711.8955
18236,7646.6484
18237,7677.4146
18238,7700.9863
18239,7700.9863
18240,7711.8955
18241,7668.2246
18242,7664.996
18243,7668.2246
18244,7700.9863
18245,7711.8955
18246,7700.9863
18247,7668.2246
18248,7700.9863
18249,7700.9863
18250,7654.087
18251,7700.9863
18252,7658.4062
18253,7377.134
18254,7668.2246
18255,7640.8525
18256,7711.8955
18257,7640.8525
18258,7664.996
18259,7646.6484
18260,7377.134
18261,7711.8955
18262,7700.9863
18263,7664.996
18264,7700.9863
18265,7668.2246
18266,7668.2246
18267,7700.9863
18268,7658.4062
18269,7640.8525
18270,7700.9863
18271,7700.9863
18272,7700.9863
18273,7664.996
18274,7711.8955
18275,7377.134
18276,7677.4146
18277,7388.043
18278,7651.7617
18279,7388.043
18280,7700.9863
18281,7679.134
18282,7651.7617
18283,7651.7617
18284,7700.9863
18285,7654.087
18286,7640.8525
18287,7711.8955
18288,7635.7393
18289,7651.7617
18290,7651.7617
18291,7711.8955
18292,7651.7617
18293,7647.497
18294,7664.996
18295,7668.2246
18296,7654.087
18297,7654.087
18298,7647.497
18299,7679.134
18300,7700.9863
18301,7700.9863
18302,7700.9863
18303,7711.8955
18304,7654.087
18305,7711.8955
18306,7700.9863
18307,7688.3237
18308,7700.9863
18309,7668.2246
18310,7700.9863
18311,7640.8525
18312,7711.8955
18313,7711.8955
18314,7647.497
18315,7640.8525
18316,7677.4146
18317,7664.996
18318,7651.7617
18319,7668.2246
18320,7377.134
18321,7700.9863
18322,7711.8955
18323,7711.8955
18324,7635.7393
18325,7700.9863
18326,7635.7393
18327,7651.7617
18328,7651.7617
18329,7711.8955
18330,7700.9863
18331,7679.134
18332,7635.7393
18333,7700.9863
18334,7377.134
18335,7679.134
18336,7635.7393
18337,7392.5615
18338,7711.8955
18339,7688.3237
18340,7700.9863
18341,7700.9863
18342,7700.9863
18343,7677.4146
18344,7635.7393
18345,7679.134
18346,7711.8955
18347,7679.134
18348,7711.8955
18349,7700.9863
18350,7647.497
18351,7658.4062
18352,7640.8525
18353,7700.9863
18354,7668.2246
18355,7679.134
18356,7700.9863
18357,7711.8955
18358,7700.9863
18359,7664.996
18360,7688.3237
18361,7668.2246
18362,7668.2246
18363,7700.9863
18364,7700.9863
18365,7377.134
18366,7700.9863
18367,7700.9863
18368,7388.043
18369,7711.8955
18370,7700.9863
18371,7700.9863
18372,7651.7617
18373,7388.043
18374,7711.8955
18375,7647.497
18376,7654.634
18377,7700.9863
18378,7711.8955
18379,7647.497
18380,7700.9863
18381,7711.8955
18382,7700.9863
18383,7635.7393
18384,7694.3965
18385,7711.8955
18386,7700.9863
18387,7679.134
18388,7711.8955
18389,7711.8955
18390,7654.087
18391,7700.9863
18392,7700.9863
18393,7635.7393
18394,7711.8955
18395,7677.4146
18396,7668.2246
18397,7668.2246
18398,7668.2246
18399,7700.9863
18400,7664.996
18401,7668.2246
18402,7711.8955
18403,7700.9863
18404,7640.8525
18405,7711.8955
18406,7651.7617
18407,7664.996
18408,7654.087
18409,7700.9863
18410,7654.087
18411,7654.087
18412,7646.6484
18413,7711.8955
18414,7640.8525
18415,7651.7617
18416,7635.7393
18417,7711.8955
18418,7700.9863
18419,7700.9863
18420,7664.996
18421,7654.087
18422,7711.8955
18423,7700.9863
18424,7668.2246
18425,7711.8955
18426,7664.996
18427,7646.6484
18428,7654.087
18429,7647.497
18430,7664.996
18431,7711.8955
18432,7711.8955
18433,7654.087
18434,7711.8955
18435,7711.8955
18436,7700.9863
18437,7711.8955
18438,7711.8955
18439,7711.8955
18440,7700.9863
18441,7700.9863
18442,7635.7393
18443,7654.087
18444,7377.134
18445,7668.2246
18446,7668.2246
18447,7664.996
18448,7700.9863
18449,7651.7617
18450,7640.8525
18451,7651.7617
18452,7654.087
18453,7640.8525
18454,7646.6484
18455,7688.3237
18456,7700.9863
18457,7679.134
18458,7654.087
18459,7700.9863
18460,7377.134
18461,7377.134
18462,7679.134
18463,7658.4062
18464,7668.2246
18465,7700.9863
18466,7700.9863
18467,7700.9863
18468,7700.9863
18469,7668.2246
18470,7700.9863
18471,7388.043
18472,7700.9863
18473,7668.14
18474,7679.134
18475,7711.8955
18476,7700.9863
18477,7668.2246
18478,7700.9863
18479,7640.8525
18480,7640.8525
18481,7711.8955
18482,7711.8955
18483,7654.087
18484,7647.497
18485,7711.8955
18486,7654.087
18487,7647.497
18488,7711.8955
18489,7700.9863
18490,7651.7617
18491,7711.8955
18492,7635.7393
18493,7700.9863
18494,7700.9863
18495,7711.8955
